titles,category
    주류 픽업 더 편하게 하세요  데일리샷과 협업,Industry
 잠자던  낸드 깨어날까  세계  위 낸드 회사  재고  년만 최저       플러스 ,Industry
태광그룹 세화미술관  논알고리즘 챌린지  전시회 개최,Industry
직무 능력보다 경험이 중요  중고신입  선호 ,Industry
롯데마트  와인 애호가 위한 보틀벙커 멤버십 서비스 출시,Industry
 발베니 맥캘란  년 등 위스키  종 확보  세븐일레븐   위스키런 ,Industry
      부피 줄인 신형     도입  금융 서비스 강화 ,Industry
에버랜드 판다 갤러리  바오 하우스  관람객  만명 돌파,Industry
세븐일레븐  인기 위스키  종 할인 구독 서비스도 출시,Industry
롯데   명절 보랭 가방 반납  엘포인트     점 드려요 ,Industry
   로 심정지 예측  뷰노메드 딥카스  시장 확대 박차,Industry
대웅제약 보툴리눔 톡신  미국 치료적응증 시장 진입 속도,Industry
존리 대표가 강조하는  불확실성 시대  경제 독립 비법,Industry
갤럭시      전 세계 사전 판매 두 자릿수 성장률   울트라    ,Industry
에버랜드  바오하우스  오픈 열흘 만에 관람객  만명 돌파,Industry
와이바이오로직스  이뮨온시아와 면역항암제 공동 연구,Industry
첫 실적 발표 코오롱모빌리티그룹 매출    조 영업익    억,Industry
리노스   폴라리스   로 사명 변경  사업 확장  폴라리스오피스그룹 시너지 기대 ,Industry
중진공  창립   주년 진주 이전   주년 기념식 개최,Industry
설 상차림 부담 줄인다 온누리상품권 최대     할인 판매,Industry
키움     바이오팜 목표가  올해 이익 흑자전환 기조 이어질 것 ,Industry
  판토스  한국동서발전과 친환경 재생에너지 생산 협력,Industry
 이번 설에는 우리 먹거리를  공영홈쇼핑     하나로마트  진행,Industry
모두의주차장  지난해    만명 최대     할인된 가격에 주차장 이용 ,Industry
    주류 플랫폼  데일리샷 과 손잡고 주류 픽업 서비스 확대,Industry
 이슈분석  신생아 특례 대출 출시  출생률 높아질까 ,Industry
 클릭  종목  원텍  해외 지역 성장세 주목 ,Industry
설 차례 상차림 부담 완화 온누리상품권 최대     할인,Industry
 사전판매 흥행  갤럭시     전세계 출시 초기 구매혜택은 ,Industry
 갤럭시     시리즈  체험하는 프랑스 관람객들,Industry
삼성전자   갤럭시    시리즈  전세계    여개국 본격 출시,Industry
유인촌 장관  관광공사 해외지사장 간담회 공세적 마케팅 주문,Industry
하나증권  기업 밸류업 프로그램으로 유통 저평가 매력 부각 ,Industry
 갤럭시     시리즈  체험하는 인도 관람객들,Industry
삼성전자   갤럭시     시리즈  전 세계 본격 출시,Industry
베를린에 마련된  갤럭시     시리즈  체험 공간,Industry
브라질 상파울루  갤럭시     시리즈  체험 공간,Industry
강원랜드  복합리조트 경쟁력 강화 특위 발족,Industry
이 직업 없었으면 현대판  고려장  일어나지 않았을까   강홍민의 굿잡 ,Industry
    금리  신생아 특례 대출 시작 신청자 몰려 사이트  마비 ,Industry
김종호 기보 이사장  혁신 벤처기업 스케일업에 역량 집중 ,Industry
 새 공장 추가 가동  코스맥스  글로벌 색조시장 정조준,Industry
디카프리오 전 여친에 이 사람까지 화제의  정용진 인증샷 ,Industry
해운동맹 재편 초읽기 일주일 남은     매각 변수되나  시그널 ,Industry
광동제약  노안 치료제 후보물질  브리모콜  국내 판권 확보,Industry
외국인 한복 댄스  수중 세배  롯데월드 설 콘텐츠,Industry
디메드  이식형 조직 수복용 생체재료  큐어조인트  공식 출시,Industry
한국이 띄운    연합  국제사회가  원전 청정에너지  인정해줄까,Industry
 관절 통증 파스  케토톱은 왜 붙이는 형태로 개발됐을까 백약불태 ,Industry
창업진흥원  공공영역 문화다양성 공모전 특별상,Industry
    만원 깎아 드려요  부동산 침체에 파격 할인 나선  창호 ,Industry
손실만     억원  홍콩     담당 은행 직원  증권사 골프 접대 수차례 받아,Industry
 클릭  종목  효성중공업  예상된 실적 부진 저가 매수기회 ,Industry
한미 일가 주식담보대출 살펴보니 빚 많은 장차남  탄알 없는 전쟁 가나,Industry
     트로델비  폐암서 효능 미충족    피노바이오 레고켐 희비 교차,Industry
스파오 쇼핑   대  디자인 만족    대는 ,Industry
자동차 부품업계  미래차 전환에 금융     지원 필요 ,Industry
수산업계 리더    명  기후변화 수산자원 고갈 해법 논한다,Industry
 수산 분야 전문가 협력체계  부산수산정책포럼 오늘 한자리,Industry
 동물 임상 필요한데 커피나 한잔   바이오벤처   개  문정 테라타워 엠스테이트에 모인 이유,Industry
부산시  전국 첫 재난안전산업지원센터 오늘 개소식,Industry
         하이닉스 인텔과  빛의 반도체  개발 추진,Industry
   급 비우량 의 반란   네트    중앙 회사채  사자  주문 폭발,Industry
 분만에 배터리 극판    장 쌓는다      년 매출  조 목표 ,Industry
  톱모델까지 정용진  억측 말라 며 연일  셀럽 회동 ,Industry
 설탕  뺀 롯데웰푸드  실적 고공행진 올해 해외영토 넓힌다,Industry
애플카 개발 관여한 노보트니 부사장 퇴사  리비안으로 이직,Industry
메디톡스 뉴라덤    전자상거래 업체  라쿠텐  입점,Industry
 포드      합작사   서비스  업체   에도 유사 서비스 제공 ,Industry
성장 정체에  초대형 리조트까지 위기의 강원랜드  경쟁력 강화 닻올린다,Industry
 거버넌스워치  코스프레  서울가스  돈 되는  일감 물려받은  세 김요한,Industry
포항 먼바다서 어선 한때 연락두절 해경 긴급출동 소동,Industry
 플랫폼법 추진  뿔난 스타트업 대표들 과반수  부정적 ,Industry
뒤늦게 늘어난 방한용품 수요 기능성 발열내의 매출  쑥 ,Industry
불공정 거래 제소     고로사 독점 강화 수입재 공습에 양분된 철강업계      플러스 ,Industry
 폴란드 이어 루마니아에도 수출    방산  동유럽 수출 늘린다,Industry
골치 아픈 인사 관리 대신 해드립니다      전성기 누린다,Industry
연두색 번호판이 부의 상징  고가 법인  판매  급증 ,Industry
   이란과 전쟁 중동확전 원치않으나 할 일은 할 것  종합 보 ,Industry
대웅제약   파트너   나보타  편두통 적응증 확대  상 속도,Industry
렌털업계  미다스 손  코웨이  건강기능식품시장 확대  도전장 ,Industry
블랙록   조 투입 해상풍력 사업 불허,Industry
스팀에 모습 드러낸    글로벌 흥행으로 엔씨 구세주 될까,Industry
 혼돈의 배터리  길을 묻다  배터리  사별 맞춤 생존 전략은,Industry
정부     조원 규모  블랙록 신안군 해상풍력 사업 불허,Industry
전기차로 자신감 붙은  의 야망  수출로  성장 견인할 것 ,Industry
 저      정부 정책에 화창  고     는 어쩌나,Industry
 올해는 다르다  효성화학  적자 늪에서 벗어날까,Industry
 기관 시각 건설근로자공제      조 돌파 부동산대출펀드에  천억 투자 예고,Industry
 롤러코스터  탄 골든센츄리 수상한 연구비     억 행방은,Industry
잇단 해외 박람회 재개 생활용품업계  성장 엔진  다시 돈다,Industry
 성장 둔화 경쟁 심화에도   이마롯쿠  치열한 차별화 경쟁,Industry
올 상반기 조선업 일자리 증가      전망  철강도      ,Industry
플랫폼법 공개 앞두고 공정위 과제 산적 쿠팡 배민 빠지나,Industry
 점포당 매출           평당 매출     편의점   위 경쟁  치열,Industry
 단독     김영섭     도 구조조정  탄소중립앱 중단,Industry
앞좌석도 뒷좌석도 즐겁다 넷플 유튜브 달고 온 신형     시승기 ,Industry
 또 다른  과   전쟁  한솔 무림 총선 투표용지 수주전  치열 ,Industry
 이랜드 스파오와      국내서     브랜드 중 만족도 최고 ,Industry
 년간 모텔 이불만 연구한 사람 버려지는 이불의 재탄생  ,Industry
  가 깃발 꽂은 모로코  배터리 투자 몰린다,Industry
산업부  디지털헬스 생태계 지원 고령화 맞춤 서비스 개발,Industry
 이번 명절 술은 막걸리로  설 앞둔 전통주 업체  구슬땀 ,Industry
 호실적  건설기계  사  올해도 날개 달까,Industry
 연  회 방문  만원씩 지출  스파      브랜드 만족도  위는 ,Industry
 주차 몇대   부동산 시장의 떠오르는 가치 평가 기준 비즈니스 포커스 ,Industry
해수부  올해 친환경선박 전환에     억 투입,Industry
 단골 고객에 더 많은 혜택을  보틀벙커  와인 애호가위한 멤버십 론칭,Industry
경자구역 추가 지정되나 산업부  수출 투자 애로 청취,Industry
해수부  양봉혁 주무관  올해의 항로표지 안전전문관  선정,Industry
해수부        해양수산부 칭찬왕  선발 시상,Industry
 명절 음식 간편하게  이마트 트레이더스  제수용품 행사,Industry
 전통 명주부터 프리미엄 와인까지  신세계   주류 선물세트     ,Industry
롯데    보랭 가방 회수 프로그램  혜택 강화 엘포인트  천점 지급,Industry
산업부  미래차특별법 하위법령 마련 업계 만나 애로 수렴,Industry
   보조금에 올트먼 수주 기대  삼성  연초  희소식  나올까,Industry
 지급 품목 늘리고  단가 높여  전략작물직불금 신청하세요,Industry
  편의점 의 힘    수출로 해외 시장 공략한다,Industry
종자원  올해 파종할 콩 팥 등  개 품종       정부 보급,Industry
작년 위스키 수입량  만   사상 최대  와인은 대폭 감소,Industry
  하이닉스  샘 올트먼 훈풍 타나    반도체주  지각변동  조짐,Industry
 미운 오리새끼  백조되나  삼성       전자부품 성적표보니,Industry
정부  블랙록  국내 최대   조원  해상풍력 사업 불허,Industry
올해 친환경선박 전환에  천   억원 투입 온실가스 규제 대응,Industry
 스파브랜드 구매이유는  가성비  한 번에  만 천원 지출 ,Industry
농식품부  다음달  일부터 전략작물직불제 지원 대상 모집,Industry
국립종자원  농가에 콩 팥 종자  천     공급,Industry
  년 숙성와인에 최고급 꼬냑 신세계백화점  주류선물 확대,Industry
롯데마트 보틀벙커  와인 애호가 위한  멤버십  도입,Industry
 올해의 항로표지 안전전문관 에 양봉혁 주무관,Industry
가장 칭찬 많이 받은 해수부 직원은        칭찬왕  선발,Industry
롯데백화점  선물세트 보랭가방 돌려주면 포인트  천점 드려요 ,Industry
산업부  경제자유구역청  곳 순회 간담회  현장소통 강화 ,Industry
롯데에너지머티리얼즈   수요부진 공급과잉  이중고,Industry
 하루천자 삶이 괴로울 땐 공부를 시작하는 것이 좋다   ,Industry
 단독  코리아디스 카운트  발벗고 나선    거버넌스 개혁 논의 시작,Industry
 단독 투자업계 고위층과 비공개 회동한 김소영 기관 외인 자금 절실,Industry
 가루쌀 콩류 심으면 직불금  배  농식품부  내달  일부터 신청접수,Industry
 조선무약 아닙니다   솔표  사들인 광동제약 상표권 강화,Industry
 디지털헬스산업      년  조달러로 성장  정부   대 육성정책  추진,Industry
온실가스 배출 규제 대응 올해 친환경선박 전환에     억 투입,Industry
산업부  미래  전환기업에 금융 인력수급     지원 강화 ,Industry
 우리 지역으로 오세요  경제자유구역 치솟는 인기에 전국 순회 간담회,Industry
  배터리  상반기 만 버티면 수요 부족  성장률은     이상,Industry
삼성전자  중국 공략 승부수  갤   에 바이두    탑재,Industry
카카오의  탈탈 터는    엔터 감사  세가지 의미,Industry
차바이오텍    바이오텍과   세포 항암신약 만든다,Industry
지아이이노베이션  프로젠 에스엘백시젠과 전립선암 공동개발,Industry
두둑하거나 없거나  기업 지난해 성과급 엇갈린 표정,Industry
   미군 사망에 보복의지 재확인  이란과의 전쟁은 원치 않아  종합 ,Industry
안티에이징이 대세  아이오페서 설 선물 준비하세요,Industry
애경산업  가치 합리 소비 고려한 종합선물세트,Industry
  생활건강  화장품 설 선물세트도 피부타입별로 다양하게,Industry
   매출     억원도 거뜬     바이오팜 뇌전증 신약 승승장구,Industry
협력사 돕고 지역사회 나눔 확대  재계  설 앞두고 상생 박차,Industry
 뉴욕유가  미군 공습 사망에도 하락           ,Industry
제 이통사 주파수 경매가      억 원으로 뛰어,Industry
 취재석   붕괴사고 건설사    건설    현산  영업정지 유명무실화 피해야,Industry
살 빼고 파킨슨병도 고칠까 비만 치료제 임상결과 임박,Industry
   정부 주도             대안으로 글로벌 영향력 높인다,Industry
실적 꽃 핀   하이닉스 삼성전자  반도체의 봄  언제 ,Industry
 오늘의 주요일정 경제  월  일 화요일 ,Industry
 겹살  치찌개  밥 시대 설 명절 앞두고 외식물가 들썩,Industry
 마켓인   하이닉스      급 현금창출력에 대접    도 달라졌다,Industry
 떡볶이에 소주 한 잔   푸드  제대로 먹었다,Industry
 헬스    롤플레잉 게임  정신건강에 도움 된다 ,Industry
  현대  힘센엔진  글로벌 중형엔진 시장점유율      세계  위 ,Industry
현직 회장 떨어뜨리며 존재감 커진 포스코 후보추천위원회  그룹 안팎 흔들기에 끝까지 버틸 수 있을까,Industry
한달새 시가총액    조원 증발  테슬라에 무슨 일이,Industry
 광화문 평화산업,Industry
 기자수첩 마지막 기회,Industry
한경협  정부에  한시적 규제유예 과제    건 건의,Industry
   열풍에 투자 키웠더니  빅테크 겨눈 규제리스크도 눈덩이,Industry
 전동화 강자  현대모비스 해외 수주   조 돌파,Industry
에쓰오일  정유 공정에 바이오 원료 투입 시작,Industry
매각 협상 의견차      무산 위기 ,Industry
한국 편의점 라면  일본에서 먹는다     수출하는 편의점업계,Industry
인공지능 등 국가전략기술 예산  조원 확정,Industry
머니투데이 오프라인 헤드라인   일,Industry
삼성  재산   조원  부호   위     위 가문은 어디 ,Industry
 기업 브리핑  코스맥스 평택 공장 가동  색조 생산 확대,Industry
에어부산 분리매각 여론 결집 본격화,Industry
 경제계 인사  한국   최고전략책임자 정정윤 외,Industry
경영난 한전  이번엔 통신 사와  전봇대 싸움 ,Industry
설 앞둔    돕자  대기업  조  조원 미리 푼다,Industry
튀니지 이란서 걸려온 국제전화 주의하세요,Industry
손경식  타협의 문화 필요  중대재해법 보완 입법 시급 ,Industry
요르단미군기지 드론피습 못막은 이유는  아군 드론과 혼동탓 ,Industry
고성군  길고양이 개체수 및 서식 현황 조사 연구 용역 착수,Industry
   반독점 규제에 아마존 결국  백기 ,Industry
  하이닉스 인텔      꿈의  반도체  공동개발,Industry
 회사 운영도 교실이랑 비슷하던데요   년만에 가입자  만명  돌풍 ,Industry
   미군 사망에 보복 의지  이란과의 확전은 원치 않아 ,Industry
강원랜드 세계적 복합리조트로 도약 나선다,Industry
 사진  설맞이 할인판매,Industry
협력사 지역 사회 지원 팔 걷었다 재계  불황에도 설맞아  상생  행보,Industry
   제동에 아마존  청소기 제조업체 아이로봇 인수 포기,Industry
 공무원 철밥통은 옛말    서울시  오피스 빌런  직원 첫 직위해제,Industry
에쓰오일  정유 공정에  바이오 원료  투입,Industry
대형마트서 퇴출된  비계 삼겹살   서민 장터 식자재 마트로 몰려왔나,Industry
 명절 연휴 해외여행 찬스  바뀐 풍속도,Industry
미 전기차 시장  리스 비중     육박 현대차 기아 대미 수출에 호재인 까닭,Industry
현대모비스  전동화 바람 타고 질주 작년 해외 수주   조 돌파,Industry
 물동량 타격 대응책 설명을      계약 전 핵심 사안 공개 힘들어  시그널 ,Industry
 억측 마시길    정용진   디카프리오 전 여친  지지 하디드와 만난 이유는,Industry
 억측 말기를  정용진이 미국서 만난 외국 여성 누구길래,Industry
해외에서   조원 수주  대박  폭스바겐 벤츠가 러브콜 보낸 이 기업,Industry
정용진   디카프리오 전 여친  지지 하디드와 식사  억측 금지 ,Industry
 이 정도일 줄은 몰랐다   갤    울트라  사려다  화들짝 ,Industry
세계 최초   폰  이 나라 서 대박  유통업체  전작보다  배 더 ,Industry
효성그룹  지난해 영업이익        엇갈린 중공업 화학,Industry
코오롱모빌리티그룹  출범 첫 해 영업이익    억원 매출    조원,Industry
  이노텍  성과급 최대      지급 전년      그쳐,Industry
 주총 관전 포인트  치열해진 오너  경영권  물밑경쟁 ,Industry
 라멘 원조국  접수한    라면  뭐길래 여행 핫플 돈키호테도 뚫었다,Industry
  조 기부왕 창업주  삼영산업  해고 직원 전원에 퇴직금   억지급,Industry
경총 회장의 공포 키우기   중대재해법 때문에 한국행 거부한 외국 기업 임원 있다 ,Industry
삼성 현대차     설맞이    조 납품대금 조기지급,Industry
삼성  보유재산        아시아   위,Industry
코오롱모빌리티그룹  출범 첫해 매출    조원 영업익    억원,Industry
도요타 또 성능 조작 드러나    개 차종 출하 중단,Industry
대기업  협력사 대금 조기지급 설 경기 활성화,Industry
  바이오팜  지난해  분기 적자 탈출 성공,Industry
린나이  취약계층에 가스레인지 지원,Industry
   펫푸드    넘어 북미 유럽으로 확장 ,Industry
올해 과수화상병  경계령  농진청  가지치기 때 궤양 제거 당부,Industry
삼성 현대차     협력사 납품 대금  조원 조기 지급,Industry
아카시아꿀과는 완전 달라요 국산 아까시꿀  제대로 알고 먹자,Industry
 관점  달에 간   인도  지구 저궤도 머문   민관 원팀으로 우주 관문 뚫어야,Industry
   패스 로고   가지 중 골라주세요  내일까지 이용자 설문조사,Industry
  엔솔  전기차 수요 성장 둔화에 성과급 반토막,Industry
부산 기반 신규 화물전용 항공사  시리우스항공  출범,Industry
지아이이노베이션  면역항암제 암 백신 병용임상 추진 ,Industry
 노동시장 낡은법  올해는 반드시 개선 ,Industry
  엔솔 노조   반토막 성과급 에 불만 폭발,Industry
첫 분기 흑자 달성한 발란 창사  년만,Industry
   사용자들  해외 로밍  곧 못 쓴다  월 미국부터 순차 종료,Industry
 바이오게시판  광동제약  노안 치료제 후보물질 도입 등,Industry
화학 업종 부진에도 효성그룹  중공업 선방에 실적 소폭 개선 종합 ,Industry
평택 삼성반도체 공장 앞에서 통근버스에 치인 근로자 숨져,Industry
제 이통사 선정  과열  주파수 경매  일차  입찰가     억까지,Industry
층간소음 해결할 기술 없는데  무조건 기준 맞춰라  황당 규제,Industry
정용진    톱모델 지지 하디드와  찰칵   억측 마시길 ,Industry
강원 수출 둔화에도 원주 의료기기  호조  올해 중동시장 공략,Industry
  토요타  품질경영  흔들    개 차종 출하 중단,Industry
소프트뱅크벤처스     로 새 출발     억원 규모 펀드 결성 깜짝 소식 전해,Industry
 중국인 입맛에 맞는 전기차 만들겠다  정의선 회장  결단 ,Industry
대웅제약 폐 희귀병 신약물질 유럽 희귀의약품 지정,Industry
현대차  중국 맞춤형  전기차 만든다,Industry
         현대차 월드랠리팀           첫 시합부터 우승,Industry
원료 값 부담에 지난해 하이트진로 영업익     ,Industry
 배터리 수요 둔화    엔솔  성과급          로 축소,Industry
 대전서     타고 왔는데 상품이 없대요  품절사태에 온라인 판매 추진  대체 뭐길래,Industry
한미약품그룹      통합 후 채무 조기상환 등 시너지 기대 ,Industry
실내골프장에 밀리더니 외국인들 놀라던    방  사라진다,Industry
 억울하면 승격하든가    치지직     저장기간  무제한   일 ,Industry
 속보  이태원특별법 재의 안건 내일 국무회의 상정,Industry
   반도체 보조금  표 안되는 삼성전자 후순위 ,Industry
대기업들 성과급 희비 삼성 모바일  연봉의      종합 ,Industry
 희비 교차  삼성전자 성과급 모바일  연봉         반도체   원 ,Industry
이번엔 노조리스크  삼성 경영  가시밭길 ,Industry
제 이통 경매  천   억원 돌파 마이모바일  과열돼 매우 걱정 ,Industry
냉혹한 성과급의 계절 실적 좋아도 나빠도  불만족 ,Industry
현대차 월드랠리팀     개막전 우승,Industry
카카오는 재매각 부인했지만 바람 잘 날 없는   ,Industry
제  이통사 선정 주파수 경매 입찰액   천   억으로  껑충 ,Industry
애플 덕에 삼성         웃나,Industry
포스코인터 첫 영업익   조 클럽 ,Industry
보령  고혈압 치료제  카나브  덕에 지난해 역대 최대 실적,Industry
효성티앤씨  작년    영업익    억  흑자전환,Industry
타다 대표에 강희수 전 요기요 플랫폼본부장,Industry
아이폰 인기에도  애플페이 결제율   대,Industry
삼성 모바일경험 사업부  성과급  연봉      받아,Industry
    신설 한국    내수 공략 속도,Industry
제 이통 경매     억 돌파   승자의 저주 우려도,Industry
삼성 현대차     상생   협력사에  조    억 조기 지급,Industry
보이스피싱 넘어 딥페이크 쓰나미 규제 사각지대,Industry
효성중공업  지난해 영업익     억 전년비     ,Industry
효성첨단소재  지난해 영업익     억 전년비       감소,Industry
금호석유화학  작년 영업익     억   전년        ,Industry
메디컬   씨어스테크놀로지  디지털헬스케어 연구     체결,Industry
설날 함께 즐겨야죠 삼성 현대차     협력사 대금  조    억 미리 푼다,Industry
코리그룹  프리미엄 액상분유  글로벌 마케팅으로 매출 견인할 것 ,Industry
 켈리 광고비 증가  하이트진로  지난해 영업익     억     ,Industry
     시리즈 인기에  코오롱모빌리티그룹  지난해 영업익    억,Industry
효성티앤씨  작년 영업익     억 전년      증가,Industry
효성  작년 영업익    억원 전년 대비       증가,Industry
  조 기부왕  설립한 삼영산업  전직원 퇴직금   일까지 지급 ,Industry
 한화에어로   조대 자주포 추가수주 임박 ,Industry
전 세계 김밥 열풍 불더니  쌀 가공식품 수출액 사상 최대,Industry
코오롱모빌리티  작년 매출    조원 영업이익    억원,Industry
카카오     매각설에  사실 아니다 ,Industry
보령  지난해 매출     억원  카나브 최대실적 견인해 ,Industry
셀트리온 바이오시밀러   품목허가 신청 완료,Industry
 다가오는 밸런타인데이  달콤한 디저트로 사랑 표현하세요 ,Industry
     바이오 기업과 거래금지    발목 잡힌 우시  기회 잡은 삼바,Industry
효성화학  지난해 영업손실     억 적자폭 개선,Industry
