titles,category
 우크라 지원  반대하면 기금 중단     초강수 ,Global_economy
호르무즈해협 긴장 고조 국제 유가 상승,Global_economy
헝다  청산 명령  후폭풍 중국 금융 부동산 시장 타격,Global_economy
테슬라 주가 급락에        아르노 회장 세계 부호  위 탈환,Global_economy
 파리 봉쇄할것         만 천명 투입  프랑스에 전쟁났나  무슨 일,Global_economy
인도  올 회계연도 최소 연   성장 예상 ,Global_economy
테슬라  눈물의  물타기   뒤늦게 엔비디아     추격 매수 서학픽 ,Global_economy
헝다 청산    금융 부동산시장에 후폭풍 일으키나,Global_economy
젤렌스키  내 소득 먼저 공개    우크라  부패와의 전쟁,Global_economy
 빚    조   헝다  홍콩서 청산 명령     부동산 공룡  헝다 청산 명령 ,Global_economy
도요타 그룹사 또 품질 인증부정      개 차종 출하 중단,Global_economy
    하이브       에 투자해볼까     팝 집중하는     나온다,Global_economy
청산효력 발생   법원이 결정  당국 경기부양책  시험대      부동산 공룡  헝다 청산 명령 ,Global_economy
 발등에 불 떨어진  헝다그룹  경영 정상화 채무 해결하겠다      부동산 공룡  헝다 청산 명령 ,Global_economy
올해 첫     에 세계 시장 촉각    이번엔  월 금리인하 신호 나올까,Global_economy
   조원  역대급 뭉칫돈   스타트업 투자 호황,Global_economy
도요타 그룹사  또 품질인증 부정   출하 중단,Global_economy
  국영 배드뱅크  곳  국부펀드에 합병,Global_economy
 헝다 청산  대형 악재 파장은 다른 업체  눈덩이 효과  우려도,Global_economy
 천안   김포 도    어느새   개 점점 늘어나는 시민구단,Global_economy
 헝다 청산 거래 정지  홍콩증시는 상승 마감      마감 ,Global_economy
쿠팡플레이  스포츠 전략  또 통했다     서울 첫 티켓   분 매진 ,Global_economy
성인물 배우가   세   실버 포르노  뜬다,Global_economy
백악관 에너지 고문  후티 공격  인플레 영향 미미  이 팔 전쟁 ,Global_economy
 헝다 청산 명령  중국 증시 약세 다른  지수는 상승,Global_economy
  출시  갤럭시     에 바이두    넣는다,Global_economy
유조선 공격에 미군 사망까지 중동 긴장 고조에 유가  출렁 ,Global_economy
    대 부호 가문서    실종  인구도 경제도 인도에 밀려,Global_economy
청산명령 받은 중국 헝다가 낸 반응  미준공아파트 완공시키겠다 ,Global_economy
 올댓차이나  중국 증시 하락 마감 상하이지수       ,Global_economy
도요타 나사빠졌나 자회사 히노 다이하쓰 이어 엔진 품질도  구멍 ,Global_economy
 중    저지 총력  미  클라우드 업체에 외국고객 공개 의무화,Global_economy
 춘제 민심  다잡는     주식 부동산 시장 살리기 사활,Global_economy
아메리칸항공      하와이서 경착륙  명 부상,Global_economy
  가 이끄는 증시      실적 발표에 쏠린 눈,Global_economy
미국서  조용한 퇴사  증가 생산성 손실만  천   조원,Global_economy
 이단아  밀레이도 쉽지 않은 아르헨 경제  그래도 플랜 는 없다 ,Global_economy
늙어가는    성인물 시장 대변동   대 배우도 현역  실버 수요 급증,Global_economy
중국  부실 자산운용사  곳 국부펀드에 합병 계획,Global_economy
  연준 첫      회의 앞두고 조기 금리 인하 기대는 여전,Global_economy
 이 아줌마 잘한다  망언 들은  장관 일본 최초 여성총리 노린다고 ,Global_economy
 삼성전자   출시 갤럭시    에 바이두     어니봇  탑재 ,Global_economy
 아이폰    한판붙자  화웨이   월 메이트   출시,Global_economy
 그래픽  중국 헝다 자산 부채 규모,Global_economy
삼성전자 갤럭시에 바이두    장착    침투 효과적일 것,Global_economy
헝다 주식거래  홍콩 법원 청산명령에 중단,Global_economy
테슬라 주가 급락에 아르노      회장  세계 부호  위 탈환,Global_economy
대학교도  학부모 단톡방  있다고  교수에게 잔소리 퍼붓는  엄빠,Global_economy
세계에서 가장 빚 많은 부동산기업 청산되나  홍콩 법원  헝다 청산 결정,Global_economy
 기후동행카드  써본 오세훈   월에 신용카드로 충전 추진 ,Global_economy
헝다 청산에도 중화권증시 일제 상승  항셍       상하이      ,Global_economy
홍콩 법원  헝다 청산 명령 중국 내 자산 처분  골치  상보 ,Global_economy
 스타트업 투자 대기 자금   조  역대 최대,Global_economy
 빚더미    부동산공룡 헝다  법원 청산명령에  정상경영 추진 ,Global_economy
일본 반찬 만들 줄 알면 일자리 잡겠네 반찬 조리사  외국인에 문열듯,Global_economy
세계 전기차 업계 새해 출발부터 흔들,Global_economy
외부 수혈    내부 승진 실적 개선하는     선임 방식은 ,Global_economy
홍콩 법원  헝다 호흡기 뗐다 청산 명령 종합 ,Global_economy
    년에 한번 올까한 기회  신흥국 채권 인기몰이,Global_economy
  물가안정 올까 한은  마지막 단계 리스크 경계해야 ,Global_economy
아르헨 밀레이  개혁에  플랜   없다  년 내 인플레 잡을 것 ,Global_economy
 연준  인플레 꺾였다 확신한다면 올봄 금리인하 시작 ,Global_economy
 밈 주식 성지  레딧      앞두고 몸값    억   억달러,Global_economy
헝다 파산에도 항셍지수    상승  시장 영향 거의 없어,Global_economy
 속보  홍콩 법원    부동산  공룡  헝다에 청산 명령,Global_economy
블룸버그  삼성  아시아   대 부호가문 보유재산   조 ,Global_economy
 미  세계 최고 회복세 의회 필두로 정부 연준 대응 주효 ,Global_economy
  지준율 낮추고   금리 올리고  디커플링 본격화 조짐,Global_economy
금리 인하  월   월   파월의 입  주목,Global_economy
홍콩 법원  헝다 호흡기 뗐다 청산 명령 상보 ,Global_economy
작년  스타트업 투자  년만에 최저 금리 인하가 희망,Global_economy
 기후변화 대응에 초점  뮤추얼펀드 판매  년 만에     급감,Global_economy
중국  공매도 제한  주가 부양책에도 증시 하락세      오전 ,Global_economy
홍콩법원    부동산 개발업체 헝다에 청산 명령,Global_economy
 속보 홍콩법원   헝다에 청산 명령 채권자 청원 승인,Global_economy
    랠리  필라델피아반도체지수  년간     급등 더 오른다,Global_economy
    작년  직장 불만족 으로     조원 생산성 손실 ,Global_economy
 속보  홍콩법원  빚더미 중국 헝다그룹에 청산 명령,Global_economy
싱가포르  통화정책  연속 유지    인플레 점진적 완화 ,Global_economy
 도 공매도 막는다 보호예수주식 대여 전면중단  추가 부양책 ,Global_economy
일본 캐논  신기술 내세워 반도체장비 선두     에 도전,Global_economy
 올댓차이나  중국 증시 상승 출발 상하이지수       ,Global_economy
일부 공매도 금지 첫날  중국 증시 상승 출발,Global_economy
사학연금 지난해 운용수익  조    억  역대 최대   수익률      ,Global_economy
아시아 최대 부호 가문은    삼성   계단 하락   위,Global_economy
내부 외부 출신 라인 따지더니 가장 일 잘하는    는  이런 라인 ,Global_economy
백악관 에너지안보 고문  후티 공격 인플레 영향 제한적 ,Global_economy
    앞둔 레딧 기업가치 반토막       억 달러    억 달러 ,Global_economy
테슬라 주가 급락에  머스크   세계  위 부자 서 밀려나,Global_economy
왜  모나리자 가  고양이 로  데이터에 독극물 주입했더니 이런 일이,Global_economy
지난해 급증했던 미국 제조업 투자  올해는 속도조절 전망,Global_economy
달러 약세 금리 인하 기대감에  신흥국 채권  인기,Global_economy
엑스  스위프트 검색 차단 아동 성착취물 단속팀도 신설,Global_economy
빅테크 반도체 실적        고용지표 증시 분수령 이번주   증시는 ,Global_economy
신흥국 채권 인기   한세대에 한번 있을까  하는 투자 기회 ,Global_economy
금주 애플    알파벳 등 실적 주목      고용지표도 관심,Global_economy
  주택시장 달아오르는데 극한 날씨가  찬물 ,Global_economy
미     에 쏠리는 관심   월 금리인하  힌트 줄까,Global_economy
아르헨 뒤흔든 이단아의  파격  고강도 충격 요법 뭐길래,Global_economy
  채권왕  닷컴버블 연상돼   증시     폭락 가능성 ,Global_economy
미국 연착륙 성공 신화 일본 유럽 중국 추월한 회복력,Global_economy
중동서 미군 사상자   명 발생 소식에 국제유가      ,Global_economy
  모간의 경고    테슬라 연말까지     폭락 ,Global_economy
 돈나무  캐시우드  테슬라 폭락하자    억원  줍줍 ,Global_economy
     시총  천억달러 돌파  테슬라 제치고  매그니피션트 세븐 ,Global_economy
핀란드 대선  집권여당 후보  위  주후 재투표,Global_economy
아시아 최대 부호 일가는 어디  삼성 는 작년보다  계단 하락   위,Global_economy
 오늘의 환율전망  원 달러 환율      원 하락 출발 예상  위험자산 선호 주춤,Global_economy
 하나님 계시  목사  신도에 가상화폐 팔아,Global_economy
 월  일 원자재 및     시황  글로벌 시황 이슈 ,Global_economy
 월   일 월가의 돈이 되는 트렌드  월렛   뉴칼라 직업  글로벌 시황 이슈 ,Global_economy
요르단서   군인 사망자  명 발생  중동 확전 우려    글로벌 시황 이슈 ,Global_economy
 월   일  증시 특징주  글로벌 시황 이슈 ,Global_economy
일본의 저출산 극복 노력   결국 기업이 해결했다,Global_economy
블룸버그  미군 공격당해   명 사상  유가 급등 전망 ,Global_economy
미국 대통령 에너지 안보고문  홍해 인플레 영향 제한적 ,Global_economy
 글로벌 리치  인텔      인텔  분기 전망에 대한 시장 반응 과장돼 ,Global_economy
 글로벌 리치  골드만삭스    주식 계속 갖고 있어야 ,Global_economy
 글로벌 리치  핌코  연준     에 관해 운 좋았을 뿐 ,Global_economy
 글로벌 리치    모건  연준  승리 기념할 자격 있어 ,Global_economy
통화유통속도와 통화승수 및 재할인율 정책  국제경제읽기 한상춘 ,Global_economy
엔비디아     이어   랠리 주도할 반도체주는   ,Global_economy
빅테크 실적부터       고용까지 새해 최대 이벤트 리스크 신기림의 월가프리뷰 ,Global_economy
  일 뉴욕증시  물가 둔화에도  인텔 쇼크 에 혼조 마감,Global_economy
친이란 민병대 공습에 미군 사망 확전 우려 증폭,Global_economy
뉴욕증시  파월 발언 수위 대형 기술주 실적에 촉각  출근전 꼭 글로벌브리핑 ,Global_economy
테슬라 주가 폭락으로 머스크 세계  위 부호 탈락,Global_economy
애 안 낳는    산업계 붕괴 위기   어떻게 대비할 것인가,Global_economy
표현자유 강조   딥페이크 확산에  아동 성착취물 단속팀 신설 ,Global_economy
올해 장밋빛 사라진 전기차 시장 시장 침체 속 경쟁은 더 치열,Global_economy
월클 톱스타마저 당했다    금 합성물 에 온나라 발칵 뒤집힌 미국,Global_economy
머스크 누르고 다시 부자  위에 올랐다,Global_economy
 뚝뚝  떨어지는 증시에    주식대여 금지 ,Global_economy
광저우시 부동산 구매 규제 완화,Global_economy
   지난해 파산기업    곳     년 이후 최다,Global_economy
 오타니가 한국 온다고  미쳤다   월    개막전에 일본까지  들썩 ,Global_economy
선거 앞두고 조급해진 바이든   반도체 보조금 대량배포 임박,Global_economy
베이조스 전 부인    조원 아마존 주식 처분,Global_economy
중국 태국  여행객에   일간 무비자 입국 허용,Global_economy
아메리칸에어라인  깜짝 실적 타고 날았다,Global_economy
 테크업계  올해 벌써    만명 해고     도입 등 영향 ,Global_economy
   연초부터 지준율 인하 증안자금 투입 추가 부양책 기대 ,Global_economy
새해 첫       파월  금리인하 시점  힌트 줄까,Global_economy
 생성형    때문에  데이터센터 전력 소비량 급증,Global_economy
  지방  성장률 압박에 비상   상하이  외국인 투자 혜택 ,Global_economy
반도체 보조금 푸는 바이든 삼성보다 인텔      먼저 준다,Global_economy
  훈풍 못 탄 애플 직면한  대 리스크 이겨낼까 빅테크   ,Global_economy
 경제난  파키스탄   에  조 천억원 차관 상환기한 연장 요청,Global_economy
베이조스 전 부인 매켄지 스콧  아마존 지분    억달러 처분,Global_economy
      개발 막자     클라우드 외국고객 신원조사 의무화,Global_economy
 결함 논란  보잉    맥스   미국서 운항 재개,Global_economy
이젠 코미디도   가 무단 복제    고인 된 코미디언 유머 불법 도용 ,Global_economy
  조어치 주식 팔았는데 아직도 이혼합의금의  일부 라고 ,Global_economy
  작년 공업이익      감소 물가 수요 약세에 수익성 악화,Global_economy
외국 자금 유인하는    투자하면 금융 토지 지원 ,Global_economy
    반도체만 잘나가    스마트폰 등은 수요 침체 여전 ,Global_economy
남아공 여행간 한국인  전갈 잡다가 끔찍한 일   마리 이상 채집  벌금     만원 ,Global_economy
무역전쟁 더 커지나  트럼프  재집권시 모든  제품에     관세 ,Global_economy
남아공서 전갈 잡은   대 한국인 벌금     만원 날벼락,Global_economy
   첨단반도체에 수십억달러 지원한다 삼성 등 수혜전망,Global_economy
베이조스 전처 스콧  지난해 아마존 주식   조원어치 매각,Global_economy
인플레 악화될까  트럼프 재집권시 중국산 제품     관세 고려중,Global_economy
해도해도 너무한    디커플링   약세장에   주  저가 속출,Global_economy
반도체 명암 짙어진다      화창     스마트폰 흐림,Global_economy
충전소도 없는데  전기차 일단 사자  엄청나게 팔린다는  이 나라   박민기의 월드버스 ,Global_economy
 글로벌 경제지표    물가       대 진입 올해 첫      개최        실적 발표 ,Global_economy
      전함 돌린다  금리인하 시기  속도 단서를 찾아라,Global_economy
       나델라  스위프트 딥페이크 끔찍 안전장치 마련해야 ,Global_economy
 선거 앞 둔 바이든  반도체 공장 건설에 수십억달러 지원금 예고 ,Global_economy
한국 클라우드 관련 지출     의        아시아 중간 수준 ,Global_economy
중국시장서 작아지는 한국  수입액 비중   대로 밀려,Global_economy
 플랫폼 강자  네이버  스트리밍도 흥행 가도  치지직 에 쏠린 눈,Global_economy
 뉴욕증시 주간전망       실적발표 고용지표에 촉각,Global_economy
중국이 많이 수입하는 제품에서 보이는   대 취약점   차이나는 중국 ,Global_economy
 정부   초주검 증시  백기사로 나섰다  김규환의 핸디 차이나 ,Global_economy
 망 사용료  일갈 후 떠나는 트위치  네이버 아프리카   수혜 스트리머 확보  관건 ,Global_economy
     애플 성공 이끈  폐쇄적 생태계   이젠 최대 골칫거리 ,Global_economy
알래스카 유나이티드 항공  결함논란 보잉    맥스  운항 재개,Global_economy
건자재기업 홀심  북미사업 분사 계획 기업가치   조원,Global_economy
 머스크의 엑스  스포츠 베팅 기능 출시 예정 ,Global_economy
 바이든  몇 주 안에 첨단 반도체 보조금 지급한다      보도,Global_economy
 바이든  조만간 삼성전자 등 반도체업체 수십억 지원 ,Global_economy
     바이든  몇 주 안에 첨단 반도체 보조금 지급한다 ,Global_economy
  키옥시아   웨스턴디지털과 경영통합 협상 재개 조율 ,Global_economy
나델라  스위프트 가짜 이미지 확산  놀랍고 끔찍하다 ,Global_economy
계속되는 테슬라 리콜   이번엔 후방카메라 오류,Global_economy
테일러 스위프트도 당했다   딥페이크 규제 마련 절실,Global_economy
 미국 우크라 지원계획서 영토탈환 빠져 반격 어려우니 현상 유지로 ,Global_economy
미국   스웨덴 나토가입 비준  튀르키예에      판매 승인,Global_economy
 아내 알면 큰일   바닥 모르고 떨어지는  테슬라 에 우는 개미들  리콜 사태 악재까지 겹쳐,Global_economy
인텔이 어쩌다     경쟁서 밀린다  지적에 주가     폭락,Global_economy
 무모한 행동하지 마    한국에 경고장 날린 러시아,Global_economy
트럼프  성추행 피해자 명예훼손   배상금     억 물어줘야,Global_economy
주가 급락에 리콜까지   악재 겹친 테슬라,Global_economy
현대차        챔피언십    중계에 싼타페 광고,Global_economy
뉴    시대 도래  반도체 강국  한국엔 기회다 순화동필 ,Global_economy
  발 지각변동     시총  위 알파벳  조달러    테슬라 추락,Global_economy
뉴욕증시  물가지표 둔화에 혼조 마감,Global_economy
 인텔 충격    칩 경쟁서 밀린다는 지적에     급락  뉴욕증시  혼조세 마감,Global_economy
 중국 인도의 성장  데이터센터 확대 매해 전력 소비       ,Global_economy
 국제유가  후티 반군   군함 공격에    상승  브렌트유   달러 돌파,Global_economy
 인텔   에서 안보인다  인텔 주가     폭락      년  월 이후 최대 낙폭,Global_economy
인공지능 반도체 경쟁서 밀렸다 인텔 급락이 말하는 것  글로벌마켓     ,Global_economy
 후티가 공격 안하는 중국 배 타세요  홍해 봉쇄에 웃는 중국,Global_economy
인텔 주가     급락       산업서 뒤처져 ,Global_economy
 저가 매수  비트코인    급등   만    달러 회복 상보 ,Global_economy
 속보  비트코인    이상 급등   만    달러 회복,Global_economy
테슬라       리비안        전기차 루시드 제외 일제  상보 ,Global_economy
후티반군  아덴만에서 유조선 공격   불길 휩싸여,Global_economy
테슬라       상승했지만 주간 기준으로는     폭락,Global_economy
머스크    스타트업    억달러 자본모금 나서   한국 투자자들과도 접촉,Global_economy
인텔     폭락에 필라델피아반도체지수도    급락 종합 ,Global_economy
유가    상승해  개월 만에 최고 주간으로    넘게 올라 종합 ,Global_economy
   칩 경쟁서 뒤처져    반도체 인텔 주가     급락 종합 ,Global_economy
 인텔 충격     최대 수혜주 엔비디아도    하락,Global_economy
 믿었는데       비트코인 하락에 실망감만 쌓여간다  위클리 코인리뷰 ,Global_economy
          하락      년래 최저에도 인텔 악화 뉴욕마감 ,Global_economy
뉴욕증시         엿새만에 사상최고 멈춰   인텔      폭락,Global_economy
뉴욕증시  기술주 약세에 혼조세   다우      ,Global_economy
 채권왕  건들락   에브리싱 랠리  우려 현금 금 보유해야 ,Global_economy
 실적 충격  인텔 정규장에서     폭락 상보 ,Global_economy
마이크로소프트 팀스 서비스 장애 중,Global_economy
인텔 충격에도     호재  미증시 혼조     최고치 행진 마감 상보 ,Global_economy
침체 없는 물가조절에 성공한 연준      월 금리인하 기대  뉴욕마감 ,Global_economy
뉴욕 증시 보합세 주간 단위로는  주 연속 상승세 유지,Global_economy
기술주 랠리  일만에 일단멈춤   다우        나스닥       ,Global_economy
  반도체 기업 인텔   분기 어두운 전망에 주가     급락,Global_economy
 속보  미증시 혼조  다우       상승 나스닥       하락,Global_economy
 속보 뉴욕증시  혼조세 전환           엿새만에 사상최고 행진 마쳐,Global_economy
 속보   실적 실망  인텔 정규장서     폭락,Global_economy
 경기 호조  부양책  국제유가    이상 상승   월 이후 최고,Global_economy
 뉴욕유가  홍해 물류 상황 주시하며 상승,Global_economy
 명품  여전히 탄탄        사상최대 실적에     폭등,Global_economy
테슬라   서 모델  등 후방카메라 작동 오류로   만대 리콜,Global_economy
연준 물가지수 둔화 재확인   금리인하 시기 앞당겨질까,Global_economy
 저가항공사 제트블루  스피릿에  인수계약 파기 가능  통보,Global_economy
미국 물가 드디어   대로    월 기준금리 인하 확률    ,Global_economy
  에 올인하는 세계  빅테크    나머지 인력 대량 해고,Global_economy
다시 약해진 금리인하 기대 미 물가 지표  깜짝 하락 없었다,Global_economy
 뉴욕개장  인텔  분기 실적 부진 전망에 하락세 출발,Global_economy
넥스타미디어  분기 배당금     인상     달러,Global_economy
세르비아  중국으로부터 신재생에너지 설비 투자   억 달러 확보,Global_economy
아펠리스 제약  유리체 내 페그세타 계획에 대한 부정적      의견 획득,Global_economy
 연준 선호      월 개인소비지출 지수  전년 대비      ,Global_economy
 연준 선호    근원     물가상승률   대 진입  년 개월만 종합 ,Global_economy
   월 근원    상승률          월 금리인하 가능  종합 ,Global_economy
영국 반독점 규제당국  보다폰 허치슨 합병 조사 시작,Global_economy
   월 근원    상승률       년 개월 만에 최저치 상보 ,Global_economy
     앞두고 핵심     물가상승률    밑으로  년래 최저 상보 ,Global_economy
미국 지난해   월 개인소비지출 물가 전년대비      ,Global_economy
    월 근원          상승 예상 하회,Global_economy
